country,continent,date,total_vaccinations,people_vaccinated,people_fully_vaccinated,daily_vaccinations,total_vaccinations_per_hundred,people_vaccinated_per_hundred,people_fully_vaccinated_per_hundred,daily_vaccinations_per_million,vaccines
Albania,Europe,4/11/2021,,,,9898,,,,3439,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac, Sputnik V"
Albania,Europe,4/12/2021,267531,,,8689,9.3,,,3019,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac, Sputnik V"
Albania,Europe,4/13/2021,281216,,,8518,9.77,,,2960,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac, Sputnik V"
Albania,Europe,4/14/2021,,,,8639,,,,3002,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac, Sputnik V"
Albania,Europe,4/15/2021,304488,,,8849,10.58,,,3075,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac, Sputnik V"
Albania,Europe,4/16/2021,314622,,,9135,10.93,,,3174,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac, Sputnik V"
Albania,Europe,4/17/2021,324840,,,9719,11.29,,,3377,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac, Sputnik V"
Albania,Europe,4/18/2021,332905,,,10105,11.57,,,3511,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac, Sputnik V"
Albania,Europe,4/19/2021,345934,,,11200,12.02,,,3892,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac, Sputnik V"
Albania,Europe,4/20/2021,350000,,,9826,12.16,,,3414,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac, Sputnik V"
Albania,Europe,4/21/2021,372075,,,11318,12.93,,,3933,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac, Sputnik V"
Albania,Europe,4/22/2021,382998,,,11216,13.31,,,3897,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac, Sputnik V"
Albania,Europe,4/23/2021,391351,,,10961,13.6,,,3809,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac, Sputnik V"
Albania,Europe,4/24/2021,400064,,,10746,13.9,,,3734,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac, Sputnik V"
Albania,Europe,4/25/2021,,,,10205,,,,3546,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac, Sputnik V"
Albania,Europe,4/26/2021,408619,,,8955,14.2,,,3112,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac, Sputnik V"
Albania,Europe,4/27/2021,416855,,,9551,14.49,,,3319,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac, Sputnik V"
Albania,Europe,4/28/2021,433628,,,8793,15.07,,,3055,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac, Sputnik V"
Albania,Europe,4/29/2021,453248,,,10036,15.75,,,3487,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac, Sputnik V"
Albania,Europe,4/30/2021,476903,,,12222,16.57,,,4247,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac, Sputnik V"
Albania,Europe,5/1/2021,494028,,,13423,17.17,,,4664,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac, Sputnik V"
Albania,Europe,5/2/2021,,,,14489,,,,5035,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac, Sputnik V"
Albania,Europe,5/3/2021,517501,,,15555,17.98,,,5405,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac, Sputnik V"
Albania,Europe,5/4/2021,537387,,,17219,18.67,,,5983,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac, Sputnik V"
Albania,Europe,5/5/2021,556584,,,17565,19.34,,,6104,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac, Sputnik V"
Albania,Europe,5/6/2021,572226,,,16997,19.88,,,5906,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac, Sputnik V"
Albania,Europe,5/7/2021,585693,,,15541,20.35,,,5400,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac, Sputnik V"
Albania,Europe,5/8/2021,596766,,,14677,20.74,,,5100,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac, Sputnik V"
Albania,Europe,5/9/2021,600000,,,13462,20.85,,,4678,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac, Sputnik V"
Albania,Europe,5/10/2021,612959,,,13637,21.3,,,4739,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac, Sputnik V"
Albania,Europe,5/11/2021,622507,440921,181586,12160,21.63,15.32,6.31,4225,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac, Sputnik V"
Albania,Europe,5/12/2021,632676,444755,187921,10870,21.98,15.45,6.53,3777,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac, Sputnik V"
Albania,Europe,5/13/2021,638338,445402,192936,9445,22.18,15.48,6.7,3282,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac, Sputnik V"
Albania,Europe,5/14/2021,653330,448571,204759,9662,22.7,15.59,7.12,3357,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac, Sputnik V"
Albania,Europe,5/15/2021,,,,9355,,,,3251,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac, Sputnik V"
Albania,Europe,5/16/2021,,,,10166,,,,3533,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac, Sputnik V"
Albania,Europe,5/17/2021,680083,456980,223103,9589,23.63,15.88,7.75,3332,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac, Sputnik V"
Albania,Europe,5/18/2021,688947,460191,228756,9491,23.94,15.99,7.95,3298,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac, Sputnik V"
Albania,Europe,5/19/2021,697811,463402,234409,9305,24.25,16.1,8.15,3233,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac, Sputnik V"
Albania,Europe,5/20/2021,703743,466083,237660,9344,24.45,16.2,8.26,3247,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac, Sputnik V"
Albania,Europe,5/21/2021,708846,469169,239677,7931,24.63,16.3,8.33,2756,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac, Sputnik V"
Albania,Europe,5/22/2021,,,,7212,,,,2506,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac, Sputnik V"
Albania,Europe,5/23/2021,716616,472840,243776,6493,24.9,16.43,8.47,2256,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac, Sputnik V"
Albania,Europe,5/24/2021,725135,475237,249898,6436,25.2,16.51,8.68,2236,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac, Sputnik V"
Albania,Europe,5/25/2021,,,,6873,,,,2388,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac, Sputnik V"
Albania,Europe,5/26/2021,748986,479789,269197,7311,26.03,16.67,9.35,2540,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac, Sputnik V"
Albania,Europe,5/27/2021,759043,481788,277255,7900,26.38,16.74,9.63,2745,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac, Sputnik V"
Albania,Europe,5/28/2021,,,,7798,,,,2710,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac, Sputnik V"
Albania,Europe,5/29/2021,,,,7869,,,,2734,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac, Sputnik V"
Albania,Europe,5/30/2021,772204,485162,287042,7941,26.83,16.86,9.97,2759,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac, Sputnik V"
Albania,Europe,5/31/2021,776461,486128,290333,7332,26.98,16.89,10.09,2548,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac, Sputnik V"
Albania,Europe,6/1/2021,780342,487078,293264,6183,27.12,16.93,10.19,2149,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac, Sputnik V"
Albania,Europe,6/2/2021,,,,4978,,,,1730,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac, Sputnik V"
Albania,Europe,6/3/2021,787321,490050,297271,4040,27.36,17.03,10.33,1404,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac, Sputnik V"
Albania,Europe,6/4/2021,,,,3951,,,,1373,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac, Sputnik V"
Albania,Europe,6/5/2021,,,,3863,,,,1342,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac, Sputnik V"
Albania,Europe,6/6/2021,798624,492522,306102,3774,27.75,17.11,10.64,1311,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac, Sputnik V"
Albania,Europe,6/7/2021,803682,493346,310336,3889,27.93,17.14,10.78,1351,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac, Sputnik V"
Albania,Europe,6/8/2021,809992,494437,315555,4236,28.15,17.18,10.97,1472,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac, Sputnik V"
Albania,Europe,6/9/2021,816556,496024,320532,4675,28.37,17.24,11.14,1625,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac, Sputnik V"
Albania,Europe,6/10/2021,823053,498437,324616,5105,28.6,17.32,11.28,1774,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac, Sputnik V"
Albania,Europe,6/11/2021,830281,501735,328546,5599,28.85,17.43,11.42,1946,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac, Sputnik V"
Albania,Europe,6/12/2021,834868,503721,331147,5716,29.01,17.5,11.51,1986,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac, Sputnik V"
Albania,Europe,6/13/2021,836430,504257,332173,5401,29.06,17.52,11.54,1877,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac, Sputnik V"
Albania,Europe,6/14/2021,842535,507764,334771,5550,29.28,17.64,11.63,1929,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac, Sputnik V"
Albania,Europe,6/15/2021,848430,507854,340576,5491,29.48,17.65,11.83,1908,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac, Sputnik V"
Albania,Europe,6/16/2021,854227,509282,344945,5382,29.68,17.7,11.99,1870,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac, Sputnik V"
Algeria,Africa,1/29/2021,0,0,,,0,0,,,"Oxford/AstraZeneca, Sputnik V"
Algeria,Africa,1/30/2021,30,30,,30,0,0,,1,"Oxford/AstraZeneca, Sputnik V"
Algeria,Africa,1/31/2021,,,,1889,,,,43,"Oxford/AstraZeneca, Sputnik V"
Algeria,Africa,2/1/2021,,,,2509,,,,57,"Oxford/AstraZeneca, Sputnik V"
Algeria,Africa,2/2/2021,,,,2819,,,,64,"Oxford/AstraZeneca, Sputnik V"
Algeria,Africa,2/3/2021,,,,3005,,,,69,"Oxford/AstraZeneca, Sputnik V"
Algeria,Africa,2/4/2021,,,,3129,,,,71,"Oxford/AstraZeneca, Sputnik V"
Algeria,Africa,2/5/2021,,,,3217,,,,73,"Oxford/AstraZeneca, Sputnik V"
Algeria,Africa,2/6/2021,,,,3748,,,,85,"Oxford/AstraZeneca, Sputnik V"
Algeria,Africa,2/7/2021,,,,3748,,,,85,"Oxford/AstraZeneca, Sputnik V"
Algeria,Africa,2/8/2021,,,,3748,,,,85,"Oxford/AstraZeneca, Sputnik V"
Algeria,Africa,2/9/2021,,,,3748,,,,85,"Oxford/AstraZeneca, Sputnik V"
Algeria,Africa,2/10/2021,,,,3748,,,,85,"Oxford/AstraZeneca, Sputnik V"
Algeria,Africa,2/11/2021,,,,3748,,,,85,"Oxford/AstraZeneca, Sputnik V"
Algeria,Africa,2/12/2021,,,,3748,,,,85,"Oxford/AstraZeneca, Sputnik V"
Algeria,Africa,2/13/2021,,,,3748,,,,85,"Oxford/AstraZeneca, Sputnik V"
Algeria,Africa,2/14/2021,,,,3748,,,,85,"Oxford/AstraZeneca, Sputnik V"
Algeria,Africa,2/15/2021,,,,3748,,,,85,"Oxford/AstraZeneca, Sputnik V"
Algeria,Africa,2/16/2021,,,,3748,,,,85,"Oxford/AstraZeneca, Sputnik V"
Algeria,Africa,2/17/2021,,,,3748,,,,85,"Oxford/AstraZeneca, Sputnik V"
Algeria,Africa,2/18/2021,,,,3748,,,,85,"Oxford/AstraZeneca, Sputnik V"
Algeria,Africa,2/19/2021,75000,75000,,3748,0.17,0.17,,85,"Oxford/AstraZeneca, Sputnik V"
Algeria,Africa,2/20/2021,,,,6451,,,,147,"Oxford/AstraZeneca, Sputnik V"
Algeria,Africa,2/21/2021,,,,9153,,,,209,"Oxford/AstraZeneca, Sputnik V"
Algeria,Africa,2/22/2021,,,,11855,,,,270,"Oxford/AstraZeneca, Sputnik V"
Algeria,Africa,2/23/2021,,,,14557,,,,332,"Oxford/AstraZeneca, Sputnik V"
Algeria,Africa,2/24/2021,,,,17259,,,,394,"Oxford/AstraZeneca, Sputnik V"
Algeria,Africa,2/25/2021,,,,19961,,,,455,"Oxford/AstraZeneca, Sputnik V"
Algeria,Africa,2/26/2021,,,,22664,,,,517,"Oxford/AstraZeneca, Sputnik V"
Algeria,Africa,2/27/2021,,,,22664,,,,517,"Oxford/AstraZeneca, Sputnik V"
Algeria,Africa,2/28/2021,,,,22664,,,,517,"Oxford/AstraZeneca, Sputnik V"
Algeria,Africa,3/1/2021,,,,22664,,,,517,"Oxford/AstraZeneca, Sputnik V"
Algeria,Africa,3/2/2021,,,,22664,,,,517,"Oxford/AstraZeneca, Sputnik V"
Algeria,Africa,3/3/2021,,,,22664,,,,517,"Oxford/AstraZeneca, Sputnik V"
Algeria,Africa,3/4/2021,,,,22664,,,,517,"Oxford/AstraZeneca, Sputnik V"
Algeria,Africa,3/5/2021,,,,22664,,,,517,"Oxford/AstraZeneca, Sputnik V"
Algeria,Africa,3/6/2021,,,,22664,,,,517,"Oxford/AstraZeneca, Sputnik V"
Algeria,Africa,3/7/2021,,,,22664,,,,517,"Oxford/AstraZeneca, Sputnik V"
Algeria,Africa,3/8/2021,,,,22664,,,,517,"Oxford/AstraZeneca, Sputnik V"
Algeria,Africa,3/9/2021,,,,22664,,,,517,"Oxford/AstraZeneca, Sputnik V"
Algeria,Africa,3/10/2021,,,,22664,,,,517,"Oxford/AstraZeneca, Sputnik V"
Algeria,Africa,3/11/2021,,,,22664,,,,517,"Oxford/AstraZeneca, Sputnik V"
Algeria,Africa,3/12/2021,,,,22664,,,,517,"Oxford/AstraZeneca, Sputnik V"
Algeria,Africa,3/13/2021,,,,22664,,,,517,"Oxford/AstraZeneca, Sputnik V"
Algeria,Africa,3/14/2021,,,,22664,,,,517,"Oxford/AstraZeneca, Sputnik V"
Algeria,Africa,3/15/2021,,,,22664,,,,517,"Oxford/AstraZeneca, Sputnik V"
Algeria,Africa,3/16/2021,,,,22664,,,,517,"Oxford/AstraZeneca, Sputnik V"
Algeria,Africa,3/17/2021,,,,22664,,,,517,"Oxford/AstraZeneca, Sputnik V"
Algeria,Africa,3/18/2021,,,,22664,,,,517,"Oxford/AstraZeneca, Sputnik V"
Algeria,Africa,3/19/2021,,,,22664,,,,517,"Oxford/AstraZeneca, Sputnik V"
Algeria,Africa,3/20/2021,,,,22664,,,,517,"Oxford/AstraZeneca, Sputnik V"
Algeria,Africa,3/21/2021,,,,22664,,,,517,"Oxford/AstraZeneca, Sputnik V"
Algeria,Africa,3/22/2021,,,,22664,,,,517,"Oxford/AstraZeneca, Sputnik V"
Algeria,Africa,3/23/2021,,,,22664,,,,517,"Oxford/AstraZeneca, Sputnik V"
Algeria,Africa,3/24/2021,,,,22664,,,,517,"Oxford/AstraZeneca, Sputnik V"
Algeria,Africa,3/25/2021,,,,22664,,,,517,"Oxford/AstraZeneca, Sputnik V"
Algeria,Africa,3/26/2021,,,,22664,,,,517,"Oxford/AstraZeneca, Sputnik V"
Algeria,Africa,3/27/2021,,,,22664,,,,517,"Oxford/AstraZeneca, Sputnik V"
Algeria,Africa,3/28/2021,,,,22664,,,,517,"Oxford/AstraZeneca, Sputnik V"
Algeria,Africa,3/29/2021,,,,22664,,,,517,"Oxford/AstraZeneca, Sputnik V"
Algeria,Africa,3/30/2021,,,,22664,,,,517,"Oxford/AstraZeneca, Sputnik V"
Algeria,Africa,3/31/2021,,,,22664,,,,517,"Oxford/AstraZeneca, Sputnik V"
Algeria,Africa,4/1/2021,,,,22664,,,,517,"Oxford/AstraZeneca, Sputnik V"
Algeria,Africa,4/2/2021,,,,22664,,,,517,"Oxford/AstraZeneca, Sputnik V"
Algeria,Africa,4/3/2021,,,,22664,,,,517,"Oxford/AstraZeneca, Sputnik V"
Algeria,Africa,4/4/2021,,,,22664,,,,517,"Oxford/AstraZeneca, Sputnik V"
Algeria,Africa,4/5/2021,,,,22664,,,,517,"Oxford/AstraZeneca, Sputnik V"
Algeria,Africa,4/6/2021,,,,22664,,,,517,"Oxford/AstraZeneca, Sputnik V"
Algeria,Africa,4/7/2021,,,,22664,,,,517,"Oxford/AstraZeneca, Sputnik V"
Algeria,Africa,4/8/2021,,,,22664,,,,517,"Oxford/AstraZeneca, Sputnik V"
Algeria,Africa,4/9/2021,,,,22664,,,,517,"Oxford/AstraZeneca, Sputnik V"
Algeria,Africa,4/10/2021,,,,22664,,,,517,"Oxford/AstraZeneca, Sputnik V"
Algeria,Africa,4/11/2021,,,,22664,,,,517,"Oxford/AstraZeneca, Sputnik V"
Algeria,Africa,4/12/2021,,,,22664,,,,517,"Oxford/AstraZeneca, Sputnik V"
Algeria,Africa,4/13/2021,,,,22664,,,,517,"Oxford/AstraZeneca, Sputnik V"
Algeria,Africa,4/14/2021,,,,22664,,,,517,"Oxford/AstraZeneca, Sputnik V"
Algeria,Africa,4/15/2021,,,,22664,,,,517,"Oxford/AstraZeneca, Sputnik V"
Algeria,Africa,4/16/2021,,,,22664,,,,517,"Oxford/AstraZeneca, Sputnik V"
Algeria,Africa,4/17/2021,,,,22664,,,,517,"Oxford/AstraZeneca, Sputnik V"
Algeria,Africa,4/18/2021,,,,22664,,,,517,"Oxford/AstraZeneca, Sputnik V"
Algeria,Africa,4/19/2021,,,,22664,,,,517,"Oxford/AstraZeneca, Sputnik V"
Algeria,Africa,4/20/2021,,,,22664,,,,517,"Oxford/AstraZeneca, Sputnik V"
Algeria,Africa,4/21/2021,,,,22664,,,,517,"Oxford/AstraZeneca, Sputnik V"
Algeria,Africa,4/22/2021,,,,22664,,,,517,"Oxford/AstraZeneca, Sputnik V"
Algeria,Africa,4/23/2021,,,,22664,,,,517,"Oxford/AstraZeneca, Sputnik V"
Algeria,Africa,4/24/2021,,,,22664,,,,517,"Oxford/AstraZeneca, Sputnik V"
Algeria,Africa,4/25/2021,,,,22664,,,,517,"Oxford/AstraZeneca, Sputnik V"
Algeria,Africa,4/26/2021,,,,22664,,,,517,"Oxford/AstraZeneca, Sputnik V"
Algeria,Africa,4/27/2021,,,,22664,,,,517,"Oxford/AstraZeneca, Sputnik V"
Algeria,Africa,4/28/2021,,,,22664,,,,517,"Oxford/AstraZeneca, Sputnik V"
Algeria,Africa,4/29/2021,,,,22664,,,,517,"Oxford/AstraZeneca, Sputnik V"
Algeria,Africa,4/30/2021,,,,22664,,,,517,"Oxford/AstraZeneca, Sputnik V"
Algeria,Africa,5/1/2021,,,,22664,,,,517,"Oxford/AstraZeneca, Sputnik V"
Algeria,Africa,5/2/2021,,,,22664,,,,517,"Oxford/AstraZeneca, Sputnik V"
Algeria,Africa,5/3/2021,,,,22664,,,,517,"Oxford/AstraZeneca, Sputnik V"
Algeria,Africa,5/4/2021,,,,22664,,,,517,"Oxford/AstraZeneca, Sputnik V"
Algeria,Africa,5/5/2021,,,,22664,,,,517,"Oxford/AstraZeneca, Sputnik V"
Algeria,Africa,5/6/2021,,,,22664,,,,517,"Oxford/AstraZeneca, Sputnik V"
Algeria,Africa,5/7/2021,,,,22664,,,,517,"Oxford/AstraZeneca, Sputnik V"
Algeria,Africa,5/8/2021,,,,22664,,,,517,"Oxford/AstraZeneca, Sputnik V"
Algeria,Africa,5/9/2021,,,,22664,,,,517,"Oxford/AstraZeneca, Sputnik V"
Algeria,Africa,5/10/2021,,,,22664,,,,517,"Oxford/AstraZeneca, Sputnik V"
Algeria,Africa,5/11/2021,,,,22664,,,,517,"Oxford/AstraZeneca, Sputnik V"
Algeria,Africa,5/12/2021,,,,22664,,,,517,"Oxford/AstraZeneca, Sputnik V"
Algeria,Africa,5/13/2021,,,,22664,,,,517,"Oxford/AstraZeneca, Sputnik V"
Algeria,Africa,5/14/2021,,,,22664,,,,517,"Oxford/AstraZeneca, Sputnik V"
Algeria,Africa,5/15/2021,,,,22664,,,,517,"Oxford/AstraZeneca, Sputnik V"
Algeria,Africa,5/16/2021,,,,22664,,,,517,"Oxford/AstraZeneca, Sputnik V"
Algeria,Africa,5/17/2021,,,,22664,,,,517,"Oxford/AstraZeneca, Sputnik V"
Algeria,Africa,5/18/2021,,,,22664,,,,517,"Oxford/AstraZeneca, Sputnik V"
Algeria,Africa,5/19/2021,,,,22664,,,,517,"Oxford/AstraZeneca, Sputnik V"
Algeria,Africa,5/20/2021,,,,22664,,,,517,"Oxford/AstraZeneca, Sputnik V"
Algeria,Africa,5/21/2021,,,,22664,,,,517,"Oxford/AstraZeneca, Sputnik V"
Algeria,Africa,5/22/2021,,,,22664,,,,517,"Oxford/AstraZeneca, Sputnik V"
Algeria,Africa,5/23/2021,,,,22664,,,,517,"Oxford/AstraZeneca, Sputnik V"
Algeria,Africa,5/24/2021,,,,22664,,,,517,"Oxford/AstraZeneca, Sputnik V"
Algeria,Africa,5/25/2021,,,,22664,,,,517,"Oxford/AstraZeneca, Sputnik V"
Algeria,Africa,5/26/2021,,,,22664,,,,517,"Oxford/AstraZeneca, Sputnik V"
Algeria,Africa,5/27/2021,,,,22664,,,,517,"Oxford/AstraZeneca, Sputnik V"
Algeria,Africa,5/28/2021,,,,22664,,,,517,"Oxford/AstraZeneca, Sputnik V"
Algeria,Africa,5/29/2021,,,,22664,,,,517,"Oxford/AstraZeneca, Sputnik V"
Algeria,Africa,5/30/2021,,,,22664,,,,517,"Oxford/AstraZeneca, Sputnik V"
Algeria,Africa,5/31/2021,,,,22664,,,,517,"Oxford/AstraZeneca, Sputnik V"
Algeria,Africa,6/1/2021,,,,22664,,,,517,"Oxford/AstraZeneca, Sputnik V"
Algeria,Africa,6/2/2021,,,,22664,,,,517,"Oxford/AstraZeneca, Sputnik V"
Algeria,Africa,6/3/2021,,,,22664,,,,517,"Oxford/AstraZeneca, Sputnik V"
Algeria,Africa,6/4/2021,,,,22664,,,,517,"Oxford/AstraZeneca, Sputnik V"
Algeria,Africa,6/5/2021,,,,22664,,,,517,"Oxford/AstraZeneca, Sputnik V"
Algeria,Africa,6/6/2021,2500000,2500000,,22664,5.7,5.7,,517,"Oxford/AstraZeneca, Sputnik V"
Andorra,Europe,1/25/2021,576,576,,,0.75,0.75,,,"Oxford/AstraZeneca, Pfizer/BioNTech"
Andorra,Europe,1/26/2021,,,,66,,,,854,"Oxford/AstraZeneca, Pfizer/BioNTech"
Andorra,Europe,1/27/2021,,,,66,,,,854,"Oxford/AstraZeneca, Pfizer/BioNTech"
Andorra,Europe,1/28/2021,,,,66,,,,854,"Oxford/AstraZeneca, Pfizer/BioNTech"
Andorra,Europe,1/29/2021,,,,66,,,,854,"Oxford/AstraZeneca, Pfizer/BioNTech"
Andorra,Europe,1/30/2021,,,,66,,,,854,"Oxford/AstraZeneca, Pfizer/BioNTech"
Andorra,Europe,1/31/2021,,,,66,,,,854,"Oxford/AstraZeneca, Pfizer/BioNTech"
Andorra,Europe,2/1/2021,1036,1036,,66,1.34,1.34,,854,"Oxford/AstraZeneca, Pfizer/BioNTech"
Andorra,Europe,2/2/2021,,,,60,,,,777,"Oxford/AstraZeneca, Pfizer/BioNTech"
Andorra,Europe,2/3/2021,,,,55,,,,712,"Oxford/AstraZeneca, Pfizer/BioNTech"
Andorra,Europe,2/4/2021,,,,50,,,,647,"Oxford/AstraZeneca, Pfizer/BioNTech"
Andorra,Europe,2/5/2021,,,,44,,,,569,"Oxford/AstraZeneca, Pfizer/BioNTech"
Andorra,Europe,2/6/2021,,,,39,,,,505,"Oxford/AstraZeneca, Pfizer/BioNTech"
Andorra,Europe,2/7/2021,,,,34,,,,440,"Oxford/AstraZeneca, Pfizer/BioNTech"
Andorra,Europe,2/8/2021,,,,28,,,,362,"Oxford/AstraZeneca, Pfizer/BioNTech"
Andorra,Europe,2/9/2021,,,,28,,,,362,"Oxford/AstraZeneca, Pfizer/BioNTech"
Andorra,Europe,2/10/2021,1291,1291,,28,1.67,1.67,,362,"Oxford/AstraZeneca, Pfizer/BioNTech"
Andorra,Europe,2/11/2021,,,,48,,,,621,"Oxford/AstraZeneca, Pfizer/BioNTech"
Andorra,Europe,2/12/2021,1622,1622,,68,2.1,2.1,,880,"Oxford/AstraZeneca, Pfizer/BioNTech"
Andorra,Europe,2/13/2021,,,,74,,,,958,"Oxford/AstraZeneca, Pfizer/BioNTech"
Andorra,Europe,2/14/2021,,,,81,,,,1048,"Oxford/AstraZeneca, Pfizer/BioNTech"
Andorra,Europe,2/15/2021,,,,87,,,,1126,"Oxford/AstraZeneca, Pfizer/BioNTech"
Andorra,Europe,2/16/2021,,,,94,,,,1217,"Oxford/AstraZeneca, Pfizer/BioNTech"
Andorra,Europe,2/17/2021,,,,100,,,,1294,"Oxford/AstraZeneca, Pfizer/BioNTech"
Andorra,Europe,2/18/2021,,,,87,,,,1126,"Oxford/AstraZeneca, Pfizer/BioNTech"
Andorra,Europe,2/19/2021,2141,2141,,74,2.77,2.77,,958,"Oxford/AstraZeneca, Pfizer/BioNTech"
Andorra,Europe,2/20/2021,,,,71,,,,919,"Oxford/AstraZeneca, Pfizer/BioNTech"
Andorra,Europe,2/21/2021,,,,67,,,,867,"Oxford/AstraZeneca, Pfizer/BioNTech"
Andorra,Europe,2/22/2021,,,,64,,,,828,"Oxford/AstraZeneca, Pfizer/BioNTech"
Andorra,Europe,2/23/2021,,,,60,,,,777,"Oxford/AstraZeneca, Pfizer/BioNTech"
Andorra,Europe,2/24/2021,2390,2390,,57,3.09,3.09,,738,"Oxford/AstraZeneca, Pfizer/BioNTech"
Andorra,Europe,2/25/2021,,,,56,,,,725,"Oxford/AstraZeneca, Pfizer/BioNTech"
Andorra,Europe,2/26/2021,2526,,,55,3.27,,,712,"Oxford/AstraZeneca, Pfizer/BioNTech"
Andorra,Europe,2/27/2021,,,,63,,,,815,"Oxford/AstraZeneca, Pfizer/BioNTech"
Andorra,Europe,2/28/2021,,,,72,,,,932,"Oxford/AstraZeneca, Pfizer/BioNTech"
Andorra,Europe,3/1/2021,,,,80,,,,1035,"Oxford/AstraZeneca, Pfizer/BioNTech"
Andorra,Europe,3/2/2021,,,,89,,,,1152,"Oxford/AstraZeneca, Pfizer/BioNTech"
Andorra,Europe,3/3/2021,,,,97,,,,1255,"Oxford/AstraZeneca, Pfizer/BioNTech"
Andorra,Europe,3/4/2021,,,,103,,,,1333,"Oxford/AstraZeneca, Pfizer/BioNTech"
Andorra,Europe,3/5/2021,,,,108,,,,1398,"Oxford/AstraZeneca, Pfizer/BioNTech"
Andorra,Europe,3/6/2021,,,,108,,,,1398,"Oxford/AstraZeneca, Pfizer/BioNTech"
Andorra,Europe,3/7/2021,,,,108,,,,1398,"Oxford/AstraZeneca, Pfizer/BioNTech"
Andorra,Europe,3/8/2021,3611,2439,1172,108,4.67,3.16,1.52,1398,"Oxford/AstraZeneca, Pfizer/BioNTech"
Andorra,Europe,3/9/2021,,,,186,,,,2407,"Oxford/AstraZeneca, Pfizer/BioNTech"
Andorra,Europe,3/10/2021,4914,3650,1264,264,6.36,4.72,1.64,3417,"Oxford/AstraZeneca, Pfizer/BioNTech"
